,clat,clng,dist
703,36.63472204,127.3205839,207.5052666
704,36.63471985,127.3205902,208.1242534
705,36.63471766,127.3205966,208.7281484
706,36.63471548,127.320603,209.3398354
707,36.63471329,127.3206094,209.9440577
708,36.6347111,127.3206157,210.5636947
709,36.63470891,127.3206221,211.1682381
710,36.63470673,127.3206284,211.7805661
711,36.63470454,127.3206348,212.3854257
712,36.63470235,127.3206411,212.9980661
713,36.63470017,127.3206475,213.6107593
714,36.63469798,127.3206538,214.2237053
715,36.63469579,127.3206602,214.8291796
716,36.63469361,127.3206666,215.4424274
717,36.63469142,127.320673,216.0482021
718,36.63468924,127.3206793,216.6692617
719,36.63468706,127.3206857,217.2753302
720,36.63468487,127.320692,217.8891651
721,36.63468268,127.3206984,218.495524
722,36.63468049,127.3207047,219.1096458
723,36.63467831,127.3207111,219.723909
724,36.63467612,127.3207174,220.3383125
725,36.63467393,127.3207238,220.9452374
726,36.63467175,127.3207302,221.5599183
727,36.63466956,127.3207366,222.1671195
728,36.63466737,127.3207429,222.7896893
729,36.63466518,127.3207493,223.3971617
730,36.634663,127.3207556,224.0123835
731,36.63466081,127.320762,224.6201232
732,36.63465862,127.3207683,225.2432228
733,36.63465644,127.3207747,225.851225
734,36.63465425,127.320781,226.4669701
735,36.63465206,127.3207874,227.075231
736,36.63464987,127.3207938,227.6912316
737,36.6346477,127.3207967,226.4722876
738,36.63464552,127.3207996,225.2539894
739,36.63464334,127.3208026,224.0284833
740,36.63464116,127.3208054,222.8188604
741,36.63463899,127.3208084,221.5944375
742,36.63463681,127.3208113,220.3783103
743,36.63463463,127.3208142,219.1626112
744,36.63463245,127.3208171,217.9476236
745,36.63463027,127.3208201,216.7254789
746,36.6346281,127.320823,215.5192698
747,36.63462592,127.3208259,214.2983221
748,36.63462374,127.3208288,213.0857329
749,36.63462156,127.3208318,211.8736192
750,36.6346194,127.3208346,210.662138
751,36.63461722,127.3208376,209.4437093
752,36.63461504,127.3208405,208.2412748
753,36.63461286,127.3208434,207.0241728
754,36.63461069,127.3208463,205.8153383
755,36.63460851,127.3208493,204.5997739
756,36.63460633,127.3208521,203.3999182
757,36.63460415,127.3208551,202.185782
758,36.63460197,127.320858,200.9797895
759,36.6345998,127.3208609,199.7747118
760,36.63459762,127.3208638,198.5702175
761,36.63459544,127.3208668,197.3590982
762,36.63459326,127.3208697,196.1637296
763,36.63459108,127.3208726,194.9542021
764,36.63458891,127.3208755,193.7528753
765,36.63458673,127.3208785,192.5525648
766,36.63458455,127.3208813,191.3529108
767,36.6345826,127.3208841,190.1579821
768,36.63458064,127.3208869,188.9713798
769,36.63457869,127.3208896,187.7853584
770,36.63457673,127.3208924,186.5929797
771,36.63457478,127.3208952,185.4085611
772,36.63457282,127.320898,184.2178318
773,36.63457087,127.3209007,183.0350786
774,36.63456892,127.3209035,181.8533912
775,36.63456696,127.3209063,180.6650417
776,36.63456501,127.3209091,179.4775906
777,36.63456305,127.3209119,178.2985876
778,36.6345611,127.3209146,177.1205133
779,36.63455914,127.3209173,175.9358611
780,36.63455719,127.3209201,174.7597039
781,36.63455523,127.3209229,173.5770142
782,36.63455328,127.3209257,172.3953378
783,36.63455133,127.3209284,171.2294803
784,36.63454937,127.3209312,170.0501256
785,36.63454742,127.320934,168.8713645
786,36.63454546,127.3209368,167.6939458
787,36.63454351,127.3209395,166.5326445
788,36.63454155,127.3209423,165.3574892
789,36.6345396,127.3209451,164.1835061
790,36.63453766,127.3209479,163.0179432
791,36.63453569,127.3209507,161.8466383
792,36.63453375,127.3209534,160.683529
793,36.63453178,127.3209562,159.5222251
794,36.63452984,127.3209589,158.3542073
795,36.63452787,127.3209617,157.1880755
796,36.63452593,127.3209644,156.0376626
797,36.63452396,127.3209672,154.8742881
798,36.63452202,127.32097,153.7117672
799,36.63452007,127.3209728,152.5584329
800,36.63451811,127.3209756,151.3991457
801,36.63451616,127.3209783,150.248513
802,36.6345142,127.3209811,149.1000355
803,36.63451225,127.3209839,147.9451162
804,36.63451029,127.3209867,146.7924543
805,36.63450834,127.3209894,145.6556483
806,36.63450639,127.3209922,144.5060508
807,36.63450443,127.320995,143.3582101
808,36.63450248,127.3209978,142.2195526
809,36.63450052,127.3210005,141.0753474
810,36.63449857,127.3210032,139.9403994
811,36.63449661,127.321006,138.807371
812,36.63449466,127.3210088,137.6689561
813,36.6344927,127.3210116,136.5325734
814,36.63449075,127.3210144,135.4056106
815,36.6344888,127.3210171,134.2804027
816,36.63448684,127.3210199,133.1507759
817,36.63448489,127.3210227,132.0226577
818,36.63448293,127.3210255,130.9045128
819,36.63448098,127.3210282,129.7887126
820,36.63447902,127.321031,128.6680376
821,36.63447707,127.3210338,127.5571219
822,36.63447512,127.3210366,126.4410809
823,36.63447316,127.3210393,125.3284637
824,36.63447121,127.3210421,124.232202
825,36.63446925,127.3210448,123.125033
826,36.6344673,127.3210476,122.0198712
827,36.63446534,127.3210504,120.9256743
828,36.63446339,127.3210531,119.8335936
829,36.63446143,127.3210559,118.7382647
830,36.63445948,127.3210587,117.652382
831,36.63445663,127.3210618,116.5774438
832,36.63445378,127.3210648,115.5065865
833,36.63445091,127.3210679,114.4479611
834,36.63444806,127.3210709,113.3870113
835,36.63444521,127.3210739,112.3305138
836,36.63444236,127.321077,111.2866207
837,36.63443949,127.32108,110.2408799
838,36.63443664,127.3210831,109.2005113
839,36.63443379,127.3210861,108.1721379
840,36.63443094,127.3210892,107.1429522
841,36.63442808,127.3210922,106.1190839
842,36.63442522,127.3210953,105.1092215
843,36.63442237,127.3210983,104.0975321
844,36.63441952,127.3211014,103.0927666
845,36.63441666,127.3211044,102.1008347
846,36.63441381,127.3211075,101.1093641
847,36.63441095,127.3211104,100.1316341
848,36.6344081,127.3211135,99.16101387
849,36.63440524,127.3211165,98.19039097
850,36.63440239,127.3211196,97.22735204
851,36.63439953,127.3211226,96.2733811
852,36.63439668,127.3211257,95.33283368
853,36.63439382,127.3211287,94.39457419
854,36.63439097,127.3211318,93.46421392
855,36.63438812,127.3211348,92.54981831
856,36.63438526,127.3211379,91.63796419
857,36.6343824,127.3211409,90.73546436
858,36.63437955,127.321144,89.84827192
859,36.6343767,127.321147,88.96527823
860,36.63437384,127.32115,88.09250762
861,36.63437098,127.3211531,87.23650014
862,36.63436813,127.3211561,86.38430645
863,36.63436608,127.3211589,85.5092706
864,36.63436403,127.3211616,84.65523642
865,36.63436199,127.3211644,83.79802025
866,36.63435994,127.3211671,82.95852411
867,36.63435788,127.3211699,82.12862913
868,36.63435583,127.3211726,81.31024761
869,36.63435379,127.3211754,80.49544907
870,36.63435174,127.3211781,79.70529328
871,36.63434969,127.3211809,78.91450972
872,36.63434763,127.3211836,78.14240229
873,36.63434558,127.3211864,77.3818684
874,36.63434354,127.3211891,76.63412655
875,36.63434149,127.3211919,75.89413241
876,36.63433944,127.3211946,75.17944753
877,36.63433739,127.3211974,74.46712064
878,36.63433534,127.3212001,73.77449634
879,36.63433329,127.3212029,73.09663357
880,36.63433124,127.3212056,72.43490391
881,36.63432919,127.3212084,71.78288062
882,36.63432714,127.3212111,71.15191261
883,36.6343251,127.3212139,70.53739902
884,36.63432304,127.3212166,69.93977359
885,36.63432099,127.3212194,69.35591725
886,36.63431894,127.3212221,68.79796585
887,36.63431689,127.3212249,68.25031304
888,36.63431485,127.3212276,67.72369334
889,36.63431279,127.3212304,67.21826413
890,36.63431074,127.3212331,66.73129589
891,36.63430869,127.3212359,66.26142924
892,36.63430665,127.3212386,65.81762169
893,36.6343046,127.3212414,65.38917154
894,36.63430255,127.3212441,64.98463702
895,36.63430029,127.3212469,64.62324724
896,36.63429804,127.3212496,64.28195021
897,36.63429578,127.3212523,63.96131382
898,36.63429354,127.3212551,63.67011741
899,36.63429128,127.3212578,63.39618594
900,36.63428903,127.3212605,63.14899445
901,36.63428678,127.3212633,62.92576398
902,36.63428453,127.321266,62.72675035
903,36.63428227,127.3212688,62.54982575
904,36.63428001,127.3212715,62.40348861
905,36.63427777,127.3212743,62.27512402
906,36.63427551,127.321277,62.17640212
907,36.63427326,127.3212798,62.10032291
908,36.634271,127.3212825,62.05190979
909,36.63426876,127.3212853,62.02480007
910,36.6342665,127.3212881,62.0270873
911,36.63426424,127.3212908,62.0534104
912,36.634262,127.3212936,62.10397521
913,36.63425974,127.3212963,62.18089008
914,36.63425749,127.3212991,62.28163443
915,36.63425523,127.3213018,62.40988145
916,36.63425299,127.3213046,62.56001499
917,36.63425073,127.3213073,62.73812389
918,36.63424848,127.3213101,62.93762951
919,36.63424623,127.3213144,63.16529252
920,36.63424397,127.3213218,63.43033113
921,36.63424172,127.3213291,63.73739431
922,36.63423946,127.3213365,64.08675505
923,36.63423722,127.3213438,64.47511056
924,36.63423496,127.3213512,64.90574083
925,36.63423271,127.3213585,65.37446293
926,36.63423046,127.3213659,65.88157113
927,36.63422855,127.3213735,66.3931053
928,36.63422664,127.321381,66.94255782
929,36.63422473,127.3213885,67.52519639
930,36.63422283,127.321396,68.147462
931,36.63422093,127.3214036,68.80357976
932,36.63421901,127.3214112,69.49619588
933,36.63421711,127.3214187,70.21946658
934,36.6342152,127.3214262,70.97599481
935,36.63421329,127.3214338,71.75972082
936,36.63421139,127.3214413,72.5771258
937,36.63420948,127.3214488,73.42240478
938,36.63420758,127.3214563,74.29249724
939,36.63420566,127.3214639,75.19387095
940,36.63420376,127.3214714,76.12134994
941,36.63420186,127.3214789,77.06798359
942,36.63419995,127.3214865,78.04977107
943,36.63419804,127.3214941,79.05000812
944,36.63419613,127.3215016,80.06736822
945,36.63419423,127.3215091,81.11048016
946,36.63419232,127.3215166,82.17547352
947,36.63419041,127.3215242,83.26046788
948,36.63418851,127.3215317,84.35777726
949,36.63418661,127.3215392,85.48037482
950,36.63418469,127.3215467,86.62074224
951,36.63418279,127.3215543,87.77196163
952,36.63418088,127.3215618,88.94471256
953,36.63417897,127.3215694,90.14166718
954,36.63417707,127.3215769,91.33893148
955,36.63417516,127.3215845,92.55818482
956,36.63417326,127.321592,93.79048059
957,36.63417134,127.3215995,95.03131962
958,36.63416944,127.321607,96.2899306
959,36.63416738,127.3216151,97.60982317
960,36.63416532,127.3216232,98.93330858
961,36.63416326,127.3216313,100.276731
962,36.6341612,127.3216394,101.6325941
963,36.63415915,127.3216475,102.9904507
964,36.63415708,127.3216556,104.3679663
965,36.63415502,127.3216637,105.7548349
966,36.63415297,127.3216718,107.1440382
967,36.6341509,127.3216798,108.5425772
968,36.63414884,127.3216879,109.9585702
969,36.63414678,127.321696,111.3747779
970,36.63414472,127.3217041,112.8070452
971,36.63414266,127.3217122,114.2474232
972,36.6341406,127.3217203,115.6885627
973,36.63413854,127.3217284,117.1434051
974,36.63413648,127.3217365,118.6070957
975,36.63413442,127.3217445,120.0689569
976,36.63413236,127.3217526,121.5455027
977,36.6341303,127.3217607,123.0285333
978,36.63412824,127.3217688,124.5178171
979,36.63412619,127.3217769,126.0049501
980,36.63412412,127.321785,127.506044
981,36.63412206,127.3217931,129.0135001
982,36.63412001,127.3218012,130.5165893
983,36.63411794,127.3218092,132.0263183
984,36.63411588,127.3218173,133.5486694
985,36.63411382,127.3218254,135.0682223
986,36.63411176,127.3218335,136.5994354
987,36.6341097,127.3218416,138.1366443
988,36.63410764,127.3218497,139.6690541
989,36.63410558,127.3218578,141.2142118
990,36.63410352,127.3218659,142.7635056
991,36.63410149,127.3218733,144.2552829
992,36.63409945,127.3218806,145.7505735
993,36.63409858,127.3218864,145.7499285
994,36.63409771,127.3218922,145.755864
995,36.63409684,127.3218979,145.7596521
996,36.63409597,127.3219038,145.77871
997,36.6340942,127.3219081,145.296323
998,36.63409244,127.3219123,144.8056106
999,36.63409067,127.3219167,144.3159954
1000,36.63408891,127.321921,143.8342404
1001,36.63408715,127.3219252,143.3448564
1002,36.63408538,127.3219296,142.8652962
1003,36.63408362,127.3219339,142.3848537
1004,36.63408185,127.3219382,141.897495
1005,36.63408009,127.3219425,141.4099421
1006,36.63407833,127.3219468,140.9308624
1007,36.63407656,127.3219511,140.4449217
1008,36.6340748,127.3219554,139.9674443
1009,36.63407303,127.3219596,139.4817968
1010,36.63407127,127.321964,139.0052718
1011,36.6340695,127.3219683,138.5299047
1012,36.63406774,127.3219725,138.0364461
1013,36.63406643,127.3219769,137.3485858
1014,36.6340651,127.3219812,136.6607667
1015,36.63406379,127.3219854,135.963693
1016,36.63406247,127.3219898,135.2759559
1017,36.63406115,127.3219941,134.5875836
1018,36.63405984,127.3219983,133.8820043
1019,36.63405851,127.3220027,133.1950708
1020,36.6340572,127.322007,132.506828
1021,36.63405588,127.3220113,131.8106732
1022,36.63405456,127.3220156,131.1225214
1023,36.63405325,127.3220199,130.4257767
1024,36.63405193,127.3220242,129.729749
1025,36.63405061,127.3220285,129.0424114
1026,36.63404929,127.3220328,128.3551234
1027,36.63404798,127.3220371,127.658559
1028,36.63404666,127.3220414,126.9706982
1029,36.63404504,127.3220457,126.4152999
1030,36.63404343,127.32205,125.8587323
1031,36.63404181,127.3220543,125.3123298
1032,36.6340402,127.3220587,124.7647448
1033,36.63403859,127.3220629,124.209379
1034,36.63403696,127.3220672,123.6628183
1035,36.63403535,127.3220716,123.1078194
1036,36.63403373,127.3220758,122.5530109
1037,36.63403212,127.3220801,122.0069949
1038,36.63403051,127.3220845,121.4604765
1039,36.63402889,127.3220887,120.9069257
1040,36.63402728,127.322093,120.3607831
1041,36.63402565,127.3220973,119.7990614
1042,36.63402404,127.3221016,119.253312
1043,36.63402242,127.3221059,118.7091374
1044,36.63402081,127.3221102,118.1552283
1045,36.63401994,127.322116,118.143005
1046,36.63401907,127.3221218,118.1388994
1047,36.6340182,127.3221275,118.1342271
1048,36.63401732,127.3221334,118.1469705
1049,36.63401556,127.3221377,117.6655474
1050,36.6340138,127.3221419,117.1766062
1051,36.63401203,127.3221463,116.6888899
1052,36.63401027,127.3221506,116.2090961
1053,36.6340085,127.3221548,115.7225155
1054,36.63400674,127.3221592,115.2445096
1055,36.63400473,127.3221638,114.7985102
1056,36.63400271,127.3221683,114.3544899
1057,36.6340007,127.3221729,113.9018141
1058,36.63399868,127.3221775,113.4584186
1059,36.63399666,127.322182,113.0156772
1060,36.63399464,127.3221865,112.5657037
1061,36.63399263,127.3221911,112.1236209
1062,36.63399062,127.3221956,111.6829027
1063,36.6339886,127.3222002,111.243565
1064,36.63398659,127.3222048,110.7950068
1065,36.63398456,127.3222093,110.3570852
1066,36.63398255,127.3222139,109.9191773
1067,36.63398053,127.3222185,109.4819889
1068,36.63397852,127.322223,109.0455286
1069,36.6339765,127.3222276,108.6105163
1070,36.63397449,127.3222322,108.1663905
1071,36.63397248,127.3222366,107.7237612
1072,36.63397045,127.3222412,107.2910529
1073,36.63396844,127.3222458,106.8576797
1074,36.63396642,127.3222503,106.426534
1075,36.63396441,127.3222549,105.9871
1076,36.63396239,127.3222595,105.5568435
1077,36.63396038,127.322264,105.1273995
1078,36.63395836,127.3222686,104.6987781
1079,36.63395634,127.3222732,104.2709893
1080,36.63395433,127.3222778,103.8440435
1081,36.6339529,127.3222837,103.963715
1082,36.63395149,127.3222898,104.0963464
1083,36.63395006,127.3222958,104.2351041
1084,36.63394865,127.3223019,104.3785188
1085,36.63394722,127.3223079,104.5280011
1086,36.6339458,127.322314,104.6821105
1087,36.6339445,127.3223197,104.8089448
1088,36.63394319,127.3223255,104.9502738
1089,36.63394129,127.3223301,104.6985679
1090,36.6339394,127.3223347,104.4377664
1091,36.63393749,127.3223393,104.1871101
1092,36.63393559,127.322344,103.944523
1093,36.63393369,127.3223486,103.6928473
1094,36.6339318,127.3223532,103.4420427
1095,36.63392989,127.3223578,103.1921148
1096,36.63392799,127.3223625,102.9495329
1097,36.6339261,127.3223671,102.6992783
1098,36.63392419,127.3223717,102.4413793
1099,36.63392229,127.3223763,102.1908142
1100,36.63392039,127.322381,101.9496512
1101,36.63391849,127.3223856,101.7008599
1102,36.63391659,127.3223902,101.450861
1103,36.63391469,127.3223948,101.2017586
1104,36.63391278,127.3223996,100.9620415
1105,36.63391089,127.3224042,100.7126214
1106,36.63390899,127.3224087,100.4556392
1107,36.63390708,127.3224133,100.2080434
1108,36.63390519,127.3224181,99.96768195
1109,36.63390329,127.3224227,99.71977559
1110,36.63390139,127.3224273,99.47207515
1111,36.63389949,127.3224319,99.2245822
1112,36.63389759,127.3224366,98.98571643
1113,36.63389569,127.3224412,98.73863466
1114,36.63389378,127.3224458,98.48336375
1115,36.63389189,127.3224504,98.23671637
1116,36.63388999,127.3224551,97.99866849
1117,36.63388808,127.3224597,97.75244487
1118,36.63388619,127.3224643,97.50643984
1119,36.6338834,127.3224722,97.55986997
1120,36.63388061,127.32248,97.60424802
1121,36.63387782,127.3224879,97.65775181
1122,36.63387502,127.3224958,97.70366767
1123,36.63387223,127.3225037,97.75651639
1124,36.63386945,127.3225115,97.80178443
1125,36.63386666,127.3225194,97.8554361
1126,36.63386387,127.3225273,97.90839116
1127,36.63386108,127.3225353,97.96211228
1128,36.63385829,127.3225431,98.0075377
1129,36.63385549,127.322551,98.06133219
1130,36.63385271,127.3225589,98.10683822
1131,36.63384992,127.3225668,98.16070583
1132,36.63384713,127.3225746,98.20555668
1133,36.63384434,127.3225825,98.25949656
1134,36.63384155,127.3225904,98.31347105
1135,36.63383877,127.3225982,98.35843753
1136,36.63383597,127.3226061,98.41322203
1137,36.63383318,127.322614,98.4673035
1138,36.63383039,127.3226219,98.51238576
1139,36.6338276,127.3226297,98.55824838
1140,36.63382481,127.3226377,98.61243921
1141,36.63382203,127.3226456,98.66592303
1142,36.63381924,127.3226535,98.72018161
1143,36.63381644,127.3226613,98.76694066
1144,36.63381365,127.3226692,98.82052838
1145,36.63381086,127.3226771,98.87489259
1146,36.63380807,127.322685,98.92102542
1147,36.63380529,127.3226928,98.96645444
1148,36.6338025,127.3227007,99.02092664
1149,36.63379971,127.3227086,99.07543261
1150,36.63379692,127.3227166,99.12922546
1151,36.63379412,127.3227244,99.17629843
1152,36.63379133,127.3227323,99.23090882
1153,36.63378944,127.3227413,99.4658078
1154,36.63378754,127.3227502,99.70417297
1155,36.63378565,127.3227592,99.96185018
1156,36.63378375,127.3227683,100.2297438
1157,36.63378096,127.3227758,100.0529465
1158,36.63377816,127.3227832,99.87731109
1159,36.63377538,127.3227908,99.70916552
1160,36.63377259,127.3227983,99.54216241
1161,36.6337698,127.3228059,99.37559513
1162,36.63376701,127.3228133,99.20033222
1163,36.63376422,127.3228208,99.02624962
1164,36.63376144,127.3228284,98.86102532
1165,36.63375864,127.3228359,98.69624586
1166,36.63375585,127.3228433,98.52354723
1167,36.63375306,127.3228509,98.3596766
1168,36.63375027,127.3228584,98.19552647
1169,36.63374748,127.3228658,98.01590306
1170,36.6337447,127.3228734,97.8534173
1171,36.63374191,127.3228809,97.69065218
1172,36.63373911,127.3228885,97.52982384
1173,36.63373647,127.3228959,97.28328156
1174,36.63373383,127.3229034,97.04439995
1175,36.63373119,127.322911,96.79810537
1176,36.63372855,127.3229185,96.55945769
1177,36.63372591,127.3229259,96.31341454
1178,36.63372327,127.3229335,96.07500436
1179,36.63372062,127.322941,95.83820697
1180,36.63371798,127.3229486,95.60003241
1181,36.63371534,127.322956,95.34626928
1182,36.6337127,127.3229635,95.10834623
1183,36.63371066,127.3229696,94.72535279
1184,36.63370861,127.3229755,94.33358848
1185,36.63370657,127.3229816,93.95098078
1186,36.63370452,127.3229875,93.55962166
1187,36.63370248,127.3229936,93.17740936
1188,36.63370043,127.3229995,92.7782975
1189,36.63369913,127.323007,92.8551478
1190,36.63369784,127.3230145,92.93360386
1191,36.63369654,127.323022,93.03314586
1192,36.63369524,127.3230294,93.13557412
1193,36.6336929,127.3230355,92.89670524
1194,36.63369056,127.3230414,92.65139974
1195,36.63368821,127.3230475,92.415747
1196,36.63368587,127.3230536,92.18134853
1197,36.63368353,127.3230595,91.93157087
1198,36.63368119,127.3230655,91.69975387
1199,36.63367884,127.3230715,91.4609439
1200,36.6336765,127.3230775,91.23098013
1201,36.63367416,127.3230835,90.99483112
1202,36.63367182,127.3230895,90.76824931
1203,36.63366947,127.3230955,90.52662239
1204,36.63366713,127.3231015,90.30274397
1205,36.63366479,127.3231075,90.07207275
1206,36.63366246,127.3231135,89.84937536
1207,36.63366011,127.3231195,89.62148606
1208,36.63365777,127.3231255,89.40308304
1209,36.63365573,127.3231316,89.01560934
1210,36.63365368,127.3231375,88.62760594
1211,36.63365164,127.3231436,88.24866904
1212,36.63364959,127.3231495,87.86116309
1213,36.63364755,127.3231556,87.4827124
1214,36.6336455,127.3231615,87.09571703
1215,36.63364346,127.3231676,86.70977653
1216,36.63364141,127.3231735,86.32331653
1217,36.63363937,127.3231796,85.94588849
1218,36.63363732,127.3231855,85.55996694
1219,36.63363528,127.3231916,85.18306552
1220,36.63363323,127.3231975,84.79769697
1221,36.63363119,127.3232035,84.41341603
1222,36.63362915,127.3232096,84.03573376
1223,36.63362711,127.3232155,83.65203046
1224,36.63362506,127.3232216,83.27570856
1225,36.63362376,127.323229,83.29890101
1226,36.63362246,127.3232366,83.3419504
1227,36.63362116,127.323244,83.39040861
1228,36.63361986,127.3232515,83.45961784
1229,36.63361767,127.3232575,83.14722791
1230,36.63361547,127.3232635,82.84449141
1231,36.63361328,127.3232695,82.52618648
1232,36.63361108,127.3232755,82.22414738
1233,36.63360889,127.3232815,81.91549857
1234,36.6336067,127.3232875,81.61570582
1235,36.6336045,127.3232936,81.31587869
1236,36.63360231,127.3232995,81.00953256
1237,36.63360011,127.3233056,80.70398547
1238,36.63359793,127.3233115,80.39767206
1239,36.63359574,127.3233176,80.10172954
1240,36.63359354,127.3233235,79.79860778
1241,36.63359135,127.3233296,79.50346997
1242,36.63358916,127.3233355,79.20200539
1243,36.63358696,127.3233416,78.90929883
1244,36.63358477,127.3233475,78.60084431
1245,36.63358258,127.3233536,78.30983073
1246,36.63358038,127.3233596,78.01965846
1247,36.63357819,127.3233656,77.7217038
1248,36.63357599,127.3233716,77.43326115
1249,36.6335738,127.3233776,77.13791624
1250,36.63357161,127.3233836,76.84267058
1251,36.63356941,127.3233895,76.54918363
1252,36.63356722,127.3233956,76.26434614
1253,36.63356503,127.3234015,75.97190373
1254,36.63356284,127.3234076,75.68807852
1255,36.63356065,127.3234135,75.39075814
1256,36.63355846,127.3234196,75.10884439
1257,36.63355626,127.3234255,74.82114463
1258,36.63355407,127.3234316,74.54201563
1259,36.63355187,127.3234376,74.26300508
1260,36.63354968,127.3234436,73.97832689
1261,36.63354838,127.3234511,73.95195313
1262,36.63354708,127.3234586,73.93142923
1263,36.63354578,127.3234661,73.93374245
1264,36.63354448,127.3234735,73.9425635
1265,36.63354243,127.3234796,73.55881764
1266,36.63354039,127.3234855,73.17623116
1267,36.63353834,127.3234916,72.80102582
1268,36.6335363,127.3234975,72.41914438
1269,36.63353425,127.3235036,72.04462214
1270,36.63353222,127.3235095,71.66264833
1271,36.63353017,127.3235156,71.2810511
1272,36.63352813,127.3235216,70.9084231
1273,36.63352608,127.3235276,70.52758408
1274,36.63352404,127.3235336,70.15570028
1275,36.63352199,127.3235396,69.77564404
1276,36.63351995,127.3235456,69.40452875
1277,36.6335179,127.3235515,69.01759749
1278,36.63351586,127.3235576,68.64729216
1279,36.63351381,127.3235635,68.26889622
1280,36.63351177,127.3235696,67.89941159
1281,36.63351047,127.323577,67.8842614
1282,36.63350917,127.3235846,67.89325717
1283,36.63350786,127.323592,67.9099841
1284,36.63350656,127.3235995,67.94941074
1285,36.63350437,127.3236056,67.65260992
1286,36.63350219,127.3236115,67.34796027
1287,36.63349999,127.3236176,67.04428748
1288,36.6334978,127.3236235,66.74240349
1289,36.63349561,127.3236296,66.44943862
1290,36.63349341,127.3236355,66.14875958
1291,36.63349122,127.3236416,65.8577789
1292,36.63348902,127.3236475,65.55996798
1293,36.63348683,127.3236536,65.26240627
1294,36.63348464,127.3236595,64.96674024
1295,36.63348244,127.3236656,64.67992177
1296,36.63348025,127.3236715,64.38560646
1297,36.63347806,127.3236776,64.10093948
1298,36.63347586,127.3236836,63.81735829
1299,36.63347367,127.3236896,63.52639544
1300,36.63347147,127.3236956,63.23744302
1301,36.63346928,127.3237016,62.94967951
1302,36.6334671,127.3237076,62.66896478
1303,36.6334649,127.3237136,62.38358968
1304,36.63346271,127.3237196,62.10694391
1305,36.63346052,127.3237256,61.8231647
1306,36.63345832,127.3237316,61.54151991
1307,36.63345613,127.3237375,61.26116487
1308,36.63345394,127.3237436,60.98860235
1309,36.63345174,127.3237495,60.71084302
1310,36.63344955,127.3237556,60.44172531
1311,36.63344769,127.3237599,60.03096586
1312,36.63344583,127.3237643,59.62968453
1313,36.63344397,127.3237687,59.23869874
1314,36.63344212,127.3237731,58.84096176
1315,36.63344026,127.3237774,58.44735854
1316,36.63343841,127.3237818,58.05520784
1317,36.63343714,127.3237877,58.02435544
1318,36.63343587,127.3237935,57.99640689
1319,36.63343462,127.3237994,57.97752061
1320,36.63343335,127.3238052,57.96948884
1321,36.63343209,127.3238111,57.97805612
1322,36.63343083,127.323817,57.99004823
1323,36.63342957,127.3238228,58.01115697
1324,36.6334283,127.3238286,58.04305635
1325,36.63342644,127.3238331,57.61598086
1326,36.63342459,127.3238374,57.19083527
1327,36.63342273,127.3238417,56.7685035
1328,36.63342088,127.3238461,56.34650832
1329,36.63341902,127.3238504,55.92826904
1330,36.63341716,127.3238549,55.51881755
1331,36.6334153,127.3238592,55.09647611
1332,36.63341344,127.3238636,54.68473542
1333,36.63341159,127.3238679,54.27438849
1334,36.63340973,127.3238724,53.87369513
1335,36.63340788,127.3238767,53.46797189
1336,36.63340601,127.323881,53.06555755
1337,36.63340416,127.3238854,52.65662698
1338,36.6334023,127.3238898,52.26642228
1339,36.63340044,127.3238942,51.87161661
1340,36.63339859,127.3238985,51.4776312
1341,36.63339732,127.3239043,51.44186444
1342,36.63339606,127.3239103,51.42367241
1343,36.6333948,127.3239161,51.41045562
1344,36.63339354,127.3239219,51.40760468
1345,36.63339227,127.3239278,51.41686528
1346,36.63339101,127.3239336,51.43735244
1347,36.63338975,127.3239395,51.47599901
1348,36.63338848,127.3239454,51.51900257
1349,36.63338663,127.3239497,51.08694175
1350,36.63338477,127.3239541,50.65779642
1351,36.63338292,127.3239585,50.22915676
1352,36.63338106,127.3239628,49.8043757
1353,36.63337919,127.3239672,49.38186806
1354,36.63337734,127.3239715,48.95999856
1355,36.63337548,127.323976,48.54975713
1356,36.63337363,127.3239803,48.13350667
1357,36.63337177,127.3239847,47.71230568
1358,36.63336992,127.323989,47.3011812
1359,36.63336805,127.3239933,46.89357662
1360,36.63336619,127.3239978,46.49510202
1361,36.63336434,127.3240021,46.0920562
1362,36.63336248,127.3240065,45.69276467
1363,36.63336063,127.3240108,45.29459684
1364,36.63335877,127.3240153,44.90125313
1365,36.63335691,127.3240196,44.51008564
1366,36.63335505,127.324024,44.12208569
1367,36.63335319,127.3240283,43.73827629
1368,36.63335134,127.3240328,43.36368192
1369,36.63334948,127.3240371,42.98563873
1370,36.63334763,127.3240414,42.60444301
1371,36.63334576,127.3240458,42.23456802
1372,36.63334391,127.3240502,41.87298659
1373,36.63334205,127.3240546,41.51056598
1374,36.6333402,127.3240589,41.1510742
1375,36.63333834,127.3240632,40.78930061
1376,36.63333647,127.3240676,40.43902187
1377,36.63333462,127.324072,40.09809261
1378,36.63333276,127.3240764,39.75528786
1379,36.63333091,127.3240807,39.41692944
1380,36.63332905,127.3240851,39.08417272
1381,36.63332809,127.324091,38.72781134
1382,36.63332712,127.3240968,38.38878712
1383,36.63332615,127.3241027,38.07144746
1384,36.63332519,127.3241085,37.77440753
1385,36.63332333,127.3241129,37.40679103
1386,36.63332148,127.3241173,37.04244515
